amendedCelex,amendmentCelex,recordId,programKey,annex,measure,startDate,reason,schema,name,alias,weakAlias,previousName,country,nationality,jurisdiction,birthDate,birthPlace,position,passportNumber,gender,appearance,ethnicity,fatherName,motherName,incorporationDate,legalForm,sector,registrationNumber,taxNumber,idNumber,innCode,ogrnCode,kppCode,okpoCode,leiCode,swiftBic,ticker,imoNumber,mmsi,flag,address,phone,email,website,notes
32014R0269,32026R2160,1691,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Svetlana Savelyeva is the CEO of M Leasing LLC. M Leasing LLC is a Russian shipping company providing logistical support to the Ministry of Defence of the Russian Federation. In particular, M Leasing LLC is involved in a military transportation network of Russian cargo vessels shipping North Korean armaments from Pyongyang to military facilities in the Russian port of Dunai. Subsequently, North Korean munitions transported by M Leasing LLC are transferred to depots on Russia’s western border to be deployed in Russia’s war of aggression against Ukraine. Therefore, in her capacity as CEO of M Leasing LLC, Svetlana Savelyeva is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Svetlana Vladimirovna SAVELYEVA,Светлана Владимировна САВЕЛЬЕВА,,,,Russian,,17.12.1977,,CEO of M Leasing LLC,,female,,,,,,,,,771552332201,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1694,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Alexander Reznik is the General Director of JSC Petrovsky Electromechanical Plant “Molot”, which is a military industry company producing various components and instruments for weapons used in the war of aggression against Ukraine. JSC Petrovsky Electromechanical Plant “Molot” is a subsidiary of JSC Concern Granit-Electron, which is part of JSC Tactical Missiles Corporation. In his role, Alexander Reznik is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. He is also associated with JSC Petrovsky Electromechanical Plant “Molot”, JSC Concern Granit-Electron and JSC Tactical Missiles Corporation.",Person,Alexander Evgenievich REZNIK,Александр Евгеньевич РЕЗНИК,,,,Russian,,3.7.1976,,General Director of JSC Petrovsky Electromechanical Plant “Molot”,,male,,,,,,,,,645303859610,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1695,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Alexander Zverev is the former CEO of JSC Zavod Dagdizel, which is a military industry company involved in developing and producing underwater weapons for the Russian Navy used in the war of aggression against Ukraine. JSC Zavod Dagdizel is a subsidiary of MPO-Gidropribor, which is part of JSC Tactical Missiles Corporation. Therefore, Alexander Zverev has been supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. He is also associated with JSC Zavod Dagdizel, MPO-Gidropribor and JSC Tactical Missiles Corporation.",Person,Alexander Yurievich ZVEREV,Александр Юрьевич ЗВЕРЕВ,,,,Russian,,4.7.1984,,former CEO of JSC Zavod Dagdizel,,male,,,,,,,,,771370973994,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1700,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Yuri Isaev is a General Director in the Russian military industry company Temp-Avia. The company is specialised in producing navigation and automatic control systems, inertial control systems, inertial measurement units, gyrostabilisers, primary information sensors, attitude indicators and integrated backup flight navigation instrument systems. The contracting parties are other Russian military industry companies and the Russian Government itself. In particular, Temp-Avia produces basic attitude indicator AGB-96, which is used on Mi-8 helicopters of the Russian Armed Forces deployed in the war of aggression against Ukraine. Therefore, in his role, Yuri Isaev is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Yuri Konstantinovich ISAEV,Юрий Константинович ИСАЕВ,,,,Russian,,22.11.1975,Arzamas,General Director of JSC “Arzamas Scientific Production Enterprise ‘Temp-Avia’”,,male,,,,,,,,,524303794814,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1703,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Andrey Terlikov is the former General Director of JSC “UKBTM”. The company develops and modernises T-72 and T-90 tanks for the Armed Forces of the Russian Federation, used in Russia’s war of aggression against Ukraine. Therefore, Andrey Terlikov has been supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he has been supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Andrey Leonidovich TERLIKOV,Андрей Леонидович ТЕРЛИКОВ,,,,Russian,,22.2.1962,,former General Director of JSC “UKBTM”,,male,,,,,,,,,662317683996,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1704,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Boris Vologdin is the General Director of JSC Tomsk Electrotechnical Plant. The company is a supplier of the Armed Forces of the Russian Federation. JSC Tomsk Electrotechnical Plant modernises T-90 with the cooperation and under the management of its parent company Uralvagonzavod. Therefore, in his role, Boris Vologdin is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, he is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Boris Yakovlevich VOLOGDIN,Борис Яковлевич ВОЛОГДИН,,,,Russian,,22.7.1955,"Aliya village, Chita region, USSR (now Russian Federation)",General Director of JSC Tomsk Electrotechnical Plant (TETZ),,male,,,,,,,,,701700134280,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1718,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Boris Efremov is the former Director of JSC MMZ (a.k.a. Mariyskiy Machine-Building Plant). JSC MMZ is a Russian military-industrial state enterprise that develops control systems for air defence, including the S-300V anti-aircraft missile system, deployed by the Russian Armed Forces. Moreover, JSC MMZ is part of the Joint Stock Company Almaz-Antey air and space defence corporation, a Russian state-owned arms manufacturer that develops anti-aircraft defence and cruise missile systems for the Russian military. Therefore, Boris Efremov has been supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Additionally, he has been materially supporting and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, Boris Efremov was associated with the Joint Stock Company Almaz-Antey air and space defence corporation.",Person,Boris Ivanovich EFREMOV,Борис Иванович ЕФРЕМОВ,,,,Russian,,,,former Director of JSC MMZ (a.k.a. Mariyskiy Machine-Building Plant),,male,,,,,,,,,121509344587,,,,,,,,,,,,Russian Federation,,,,
32014R0269,32026R2160,1742,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Dmitriy Demidov, Chairman of the Council of Deputies of the Region of Vitsebsk, is the former Chairman of the Navapolatsk City Executive Committee. In this role, he was responsible for the illegal deportation of Ukrainian children to the Republic of Belarus. Dmitriy Demidov is one of the key persons involved in the forcible deportation of Ukrainian children to Belarus and their subsequent illegal adoption by Russian and Belarusian families. His actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order. Therefore, Dmitriy Demidov is responsible for and implementing actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Dmitriy Vladimirovich DEMIDOV,Дмитрий Володимирович ДЕМИДОВ; Дзмiтрый Уладзiмiравiч ДЗЯМIДАЎ,,,,Belarusian,,11.12.1975,"Polatsk, Belarus",former Chairman of the Navapolatsk City Executive Committee; Chairman of the Council of Deputies of the Vitsebsk region; Member of the All-Belarusian People’s Assembly,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1743,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Svetlana Mayboroda is the Head of the Department for Family and Children Affairs of the so-called Ministry of Labour and Social Protection of the so-called Donetsk People’s Republic and former Head of the so-called State Service for Family and Children Affairs in the so-called Donetsk People’s Republic. In this role, she has been responsible for the illegal deportation of Ukrainian children to Russia. Svetlana Mayboroda is one of the key persons involved in the forcible deportation of Ukrainian children to Russia and their subsequent illegal adoption by Russian families. Her actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order. Therefore, Svetlana Mayboroda is responsible for and implementing actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, and stability or security in Ukraine.",Person,Svetlana Anatolievna MAYBORODA,Светлана Анатольевна МАЙБОРОДА; Свiтлана Анатолiївна МАЙБОРОДА,,,,Ukrainian,,21.2.1970,"Makiivka, Ukraine",Head of the Department for Family and Children Affairs of the so-called Ministry of Labour and Social Protection of the so-called Donetsk People’s Republic,,female,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1745,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Elena Demidova is the former Head of the Yevpatoriya City Administration. In this role, she has been responsible for the illegal deportation of Ukrainian children to Russia for their subsequent illegal adoption by Russian families. Her actions violate the rights of Ukrainian children and infringe Ukraine’s law and administrative order. Therefore, Elena Demidova is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Elena Mikhailovna DEMIDOVA,Елена Михайловна ДЕМИДОВА; Алена Мiхайлаўна ДЗЯМIДАВА,,,,Ukrainian,,12.9.1975,"Yevpatoriya, Ukraine",former Head of the Yevpatoriya City Administration,,female,,,,,,,,,,,,,,,,,,,,,"297408, Yevpatoria, Lenin ave., 2, Crimea, Ukraine",,,,
